roadmap_id,role_id,roadmap_type,week_number,day_range,topic,skill_id,course_id,project_id,milestone,estimated_hours
RM1070,ROLE045,90-Day,2,Day 8-14,Learning Module 2,SK091,COURSE0091,PROJ0091,Complete Week 2 objectives,10
RM1071,ROLE045,90-Day,3,Day 15-21,Learning Module 3,SK136,COURSE0136,PROJ0136,Complete Week 3 objectives,10
RM1072,ROLE045,90-Day,4,Day 22-28,Learning Module 4,SK181,COURSE0181,PROJ0181,Complete Week 4 objectives,10
RM1073,ROLE045,90-Day,5,Day 29-35,Learning Module 5,SK226,COURSE0226,PROJ0226,Complete Week 5 objectives,10
RM1074,ROLE045,90-Day,6,Day 36-42,Learning Module 6,SK271,COURSE0271,PROJ0271,Complete Week 6 objectives,10
RM1075,ROLE045,90-Day,7,Day 43-49,Learning Module 7,SK037,COURSE0316,PROJ0316,Complete Week 7 objectives,10
RM1076,ROLE045,90-Day,8,Day 50-56,Learning Module 8,SK082,COURSE0361,PROJ0361,Complete Week 8 objectives,10
RM1077,ROLE045,90-Day,9,Day 57-63,Learning Module 9,SK127,COURSE0406,PROJ0006,Complete Week 9 objectives,10
RM1078,ROLE045,90-Day,10,Day 64-70,Learning Module 10,SK172,COURSE0451,PROJ0051,Complete Week 10 objectives,10
RM1079,ROLE045,90-Day,11,Day 71-77,Learning Module 11,SK217,COURSE0496,PROJ0096,Complete Week 11 objectives,10
RM1080,ROLE045,90-Day,12,Day 78-84,Learning Module 12,SK262,COURSE0541,PROJ0141,Complete Week 12 objectives,10
RM1081,ROLE046,30-Day,1,Day 1-7,Learning Module 1,SK047,COURSE0047,PROJ0047,Complete Week 1 objectives,20
RM1082,ROLE046,30-Day,2,Day 8-14,Learning Module 2,SK093,COURSE0093,PROJ0093,Complete Week 2 objectives,20
RM1083,ROLE046,30-Day,3,Day 15-21,Learning Module 3,SK139,COURSE0139,PROJ0139,Complete Week 3 objectives,20
RM1084,ROLE046,30-Day,4,Day 22-28,Learning Module 4,SK185,COURSE0185,PROJ0185,Complete Week 4 objectives,20
RM1085,ROLE046,60-Day,1,Day 1-7,Learning Module 1,SK047,COURSE0047,PROJ0047,Complete Week 1 objectives,15
RM1086,ROLE046,60-Day,2,Day 8-14,Learning Module 2,SK093,COURSE0093,PROJ0093,Complete Week 2 objectives,15
RM1087,ROLE046,60-Day,3,Day 15-21,Learning Module 3,SK139,COURSE0139,PROJ0139,Complete Week 3 objectives,15
RM1088,ROLE046,60-Day,4,Day 22-28,Learning Module 4,SK185,COURSE0185,PROJ0185,Complete Week 4 objectives,15
RM1089,ROLE046,60-Day,5,Day 29-35,Learning Module 5,SK231,COURSE0231,PROJ0231,Complete Week 5 objectives,15
RM1090,ROLE046,60-Day,6,Day 36-42,Learning Module 6,SK277,COURSE0277,PROJ0277,Complete Week 6 objectives,15
RM1091,ROLE046,60-Day,7,Day 43-49,Learning Module 7,SK044,COURSE0323,PROJ0323,Complete Week 7 objectives,15
RM1092,ROLE046,60-Day,8,Day 50-56,Learning Module 8,SK090,COURSE0369,PROJ0369,Complete Week 8 objectives,15
RM1093,ROLE046,90-Day,1,Day 1-7,Learning Module 1,SK047,COURSE0047,PROJ0047,Complete Week 1 objectives,10
RM1094,ROLE046,90-Day,2,Day 8-14,Learning Module 2,SK093,COURSE0093,PROJ0093,Complete Week 2 objectives,10
RM1095,ROLE046,90-Day,3,Day 15-21,Learning Module 3,SK139,COURSE0139,PROJ0139,Complete Week 3 objectives,10
RM1096,ROLE046,90-Day,4,Day 22-28,Learning Module 4,SK185,COURSE0185,PROJ0185,Complete Week 4 objectives,10
RM1097,ROLE046,90-Day,5,Day 29-35,Learning Module 5,SK231,COURSE0231,PROJ0231,Complete Week 5 objectives,10
RM1098,ROLE046,90-Day,6,Day 36-42,Learning Module 6,SK277,COURSE0277,PROJ0277,Complete Week 6 objectives,10
RM1099,ROLE046,90-Day,7,Day 43-49,Learning Module 7,SK044,COURSE0323,PROJ0323,Complete Week 7 objectives,10
RM1100,ROLE046,90-Day,8,Day 50-56,Learning Module 8,SK090,COURSE0369,PROJ0369,Complete Week 8 objectives,10
RM1101,ROLE046,90-Day,9,Day 57-63,Learning Module 9,SK136,COURSE0415,PROJ0015,Complete Week 9 objectives,10
RM1102,ROLE046,90-Day,10,Day 64-70,Learning Module 10,SK182,COURSE0461,PROJ0061,Complete Week 10 objectives,10
RM1103,ROLE046,90-Day,11,Day 71-77,Learning Module 11,SK228,COURSE0507,PROJ0107,Complete Week 11 objectives,10
RM1104,ROLE046,90-Day,12,Day 78-84,Learning Module 12,SK274,COURSE0553,PROJ0153,Complete Week 12 objectives,10
RM1105,ROLE047,30-Day,1,Day 1-7,Learning Module 1,SK048,COURSE0048,PROJ0048,Complete Week 1 objectives,20
RM1106,ROLE047,30-Day,2,Day 8-14,Learning Module 2,SK095,COURSE0095,PROJ0095,Complete Week 2 objectives,20
RM1107,ROLE047,30-Day,3,Day 15-21,Learning Module 3,SK142,COURSE0142,PROJ0142,Complete Week 3 objectives,20
RM1108,ROLE047,30-Day,4,Day 22-28,Learning Module 4,SK189,COURSE0189,PROJ0189,Complete Week 4 objectives,20
RM1109,ROLE047,60-Day,1,Day 1-7,Learning Module 1,SK048,COURSE0048,PROJ0048,Complete Week 1 objectives,15
RM1110,ROLE047,60-Day,2,Day 8-14,Learning Module 2,SK095,COURSE0095,PROJ0095,Complete Week 2 objectives,15
RM1111,ROLE047,60-Day,3,Day 15-21,Learning Module 3,SK142,COURSE0142,PROJ0142,Complete Week 3 objectives,15
RM1112,ROLE047,60-Day,4,Day 22-28,Learning Module 4,SK189,COURSE0189,PROJ0189,Complete Week 4 objectives,15
RM1113,ROLE047,60-Day,5,Day 29-35,Learning Module 5,SK236,COURSE0236,PROJ0236,Complete Week 5 objectives,15
RM1114,ROLE047,60-Day,6,Day 36-42,Learning Module 6,SK004,COURSE0283,PROJ0283,Complete Week 6 objectives,15
RM1115,ROLE047,60-Day,7,Day 43-49,Learning Module 7,SK051,COURSE0330,PROJ0330,Complete Week 7 objectives,15
RM1116,ROLE047,60-Day,8,Day 50-56,Learning Module 8,SK098,COURSE0377,PROJ0377,Complete Week 8 objectives,15
RM1117,ROLE047,90-Day,1,Day 1-7,Learning Module 1,SK048,COURSE0048,PROJ0048,Complete Week 1 objectives,10
RM1118,ROLE047,90-Day,2,Day 8-14,Learning Module 2,SK095,COURSE0095,PROJ0095,Complete Week 2 objectives,10
RM1119,ROLE047,90-Day,3,Day 15-21,Learning Module 3,SK142,COURSE0142,PROJ0142,Complete Week 3 objectives,10
RM1120,ROLE047,90-Day,4,Day 22-28,Learning Module 4,SK189,COURSE0189,PROJ0189,Complete Week 4 objectives,10
RM1121,ROLE047,90-Day,5,Day 29-35,Learning Module 5,SK236,COURSE0236,PROJ0236,Complete Week 5 objectives,10
RM1122,ROLE047,90-Day,6,Day 36-42,Learning Module 6,SK004,COURSE0283,PROJ0283,Complete Week 6 objectives,10
RM1123,ROLE047,90-Day,7,Day 43-49,Learning Module 7,SK051,COURSE0330,PROJ0330,Complete Week 7 objectives,10
RM1124,ROLE047,90-Day,8,Day 50-56,Learning Module 8,SK098,COURSE0377,PROJ0377,Complete Week 8 objectives,10
RM1125,ROLE047,90-Day,9,Day 57-63,Learning Module 9,SK145,COURSE0424,PROJ0024,Complete Week 9 objectives,10
RM1126,ROLE047,90-Day,10,Day 64-70,Learning Module 10,SK192,COURSE0471,PROJ0071,Complete Week 10 objectives,10
RM1127,ROLE047,90-Day,11,Day 71-77,Learning Module 11,SK239,COURSE0518,PROJ0118,Complete Week 11 objectives,10
RM1128,ROLE047,90-Day,12,Day 78-84,Learning Module 12,SK007,COURSE0007,PROJ0165,Complete Week 12 objectives,10
RM1129,ROLE048,30-Day,1,Day 1-7,Learning Module 1,SK049,COURSE0049,PROJ0049,Complete Week 1 objectives,20
RM1130,ROLE048,30-Day,2,Day 8-14,Learning Module 2,SK097,COURSE0097,PROJ0097,Complete Week 2 objectives,20
RM1131,ROLE048,30-Day,3,Day 15-21,Learning Module 3,SK145,COURSE0145,PROJ0145,Complete Week 3 objectives,20
RM1132,ROLE048,30-Day,4,Day 22-28,Learning Module 4,SK193,COURSE0193,PROJ0193,Complete Week 4 objectives,20
RM1133,ROLE048,60-Day,1,Day 1-7,Learning Module 1,SK049,COURSE0049,PROJ0049,Complete Week 1 objectives,15
RM1134,ROLE048,60-Day,2,Day 8-14,Learning Module 2,SK097,COURSE0097,PROJ0097,Complete Week 2 objectives,15
RM1135,ROLE048,60-Day,3,Day 15-21,Learning Module 3,SK145,COURSE0145,PROJ0145,Complete Week 3 objectives,15
RM1136,ROLE048,60-Day,4,Day 22-28,Learning Module 4,SK193,COURSE0193,PROJ0193,Complete Week 4 objectives,15
RM1137,ROLE048,60-Day,5,Day 29-35,Learning Module 5,SK241,COURSE0241,PROJ0241,Complete Week 5 objectives,15
RM1138,ROLE048,60-Day,6,Day 36-42,Learning Module 6,SK010,COURSE0289,PROJ0289,Complete Week 6 objectives,15
RM1139,ROLE048,60-Day,7,Day 43-49,Learning Module 7,SK058,COURSE0337,PROJ0337,Complete Week 7 objectives,15
RM1140,ROLE048,60-Day,8,Day 50-56,Learning Module 8,SK106,COURSE0385,PROJ0385,Complete Week 8 objectives,15
RM1141,ROLE048,90-Day,1,Day 1-7,Learning Module 1,SK049,COURSE0049,PROJ0049,Complete Week 1 objectives,10
RM1142,ROLE048,90-Day,2,Day 8-14,Learning Module 2,SK097,COURSE0097,PROJ0097,Complete Week 2 objectives,10
RM1143,ROLE048,90-Day,3,Day 15-21,Learning Module 3,SK145,COURSE0145,PROJ0145,Complete Week 3 objectives,10
RM1144,ROLE048,90-Day,4,Day 22-28,Learning Module 4,SK193,COURSE0193,PROJ0193,Complete Week 4 objectives,10
RM1145,ROLE048,90-Day,5,Day 29-35,Learning Module 5,SK241,COURSE0241,PROJ0241,Complete Week 5 objectives,10
RM1146,ROLE048,90-Day,6,Day 36-42,Learning Module 6,SK010,COURSE0289,PROJ0289,Complete Week 6 objectives,10
RM1147,ROLE048,90-Day,7,Day 43-49,Learning Module 7,SK058,COURSE0337,PROJ0337,Complete Week 7 objectives,10
RM1148,ROLE048,90-Day,8,Day 50-56,Learning Module 8,SK106,COURSE0385,PROJ0385,Complete Week 8 objectives,10
RM1149,ROLE048,90-Day,9,Day 57-63,Learning Module 9,SK154,COURSE0433,PROJ0033,Complete Week 9 objectives,10
RM1150,ROLE048,90-Day,10,Day 64-70,Learning Module 10,SK202,COURSE0481,PROJ0081,Complete Week 10 objectives,10
RM1151,ROLE048,90-Day,11,Day 71-77,Learning Module 11,SK250,COURSE0529,PROJ0129,Complete Week 11 objectives,10
RM1152,ROLE048,90-Day,12,Day 78-84,Learning Module 12,SK019,COURSE0019,PROJ0177,Complete Week 12 objectives,10
RM1153,ROLE049,30-Day,1,Day 1-7,Learning Module 1,SK050,COURSE0050,PROJ0050,Complete Week 1 objectives,20
RM1154,ROLE049,30-Day,2,Day 8-14,Learning Module 2,SK099,COURSE0099,PROJ0099,Complete Week 2 objectives,20
RM1155,ROLE049,30-Day,3,Day 15-21,Learning Module 3,SK148,COURSE0148,PROJ0148,Complete Week 3 objectives,20
RM1156,ROLE049,30-Day,4,Day 22-28,Learning Module 4,SK197,COURSE0197,PROJ0197,Complete Week 4 objectives,20
RM1157,ROLE049,60-Day,1,Day 1-7,Learning Module 1,SK050,COURSE0050,PROJ0050,Complete Week 1 objectives,15
RM1158,ROLE049,60-Day,2,Day 8-14,Learning Module 2,SK099,COURSE0099,PROJ0099,Complete Week 2 objectives,15
RM1159,ROLE049,60-Day,3,Day 15-21,Learning Module 3,SK148,COURSE0148,PROJ0148,Complete Week 3 objectives,15
RM1160,ROLE049,60-Day,4,Day 22-28,Learning Module 4,SK197,COURSE0197,PROJ0197,Complete Week 4 objectives,15
RM1161,ROLE049,60-Day,5,Day 29-35,Learning Module 5,SK246,COURSE0246,PROJ0246,Complete Week 5 objectives,15
RM1162,ROLE049,60-Day,6,Day 36-42,Learning Module 6,SK016,COURSE0295,PROJ0295,Complete Week 6 objectives,15
RM1163,ROLE049,60-Day,7,Day 43-49,Learning Module 7,SK065,COURSE0344,PROJ0344,Complete Week 7 objectives,15
RM1164,ROLE049,60-Day,8,Day 50-56,Learning Module 8,SK114,COURSE0393,PROJ0393,Complete Week 8 objectives,15
RM1165,ROLE049,90-Day,1,Day 1-7,Learning Module 1,SK050,COURSE0050,PROJ0050,Complete Week 1 objectives,10
RM1166,ROLE049,90-Day,2,Day 8-14,Learning Module 2,SK099,COURSE0099,PROJ0099,Complete Week 2 objectives,10
RM1167,ROLE049,90-Day,3,Day 15-21,Learning Module 3,SK148,COURSE0148,PROJ0148,Complete Week 3 objectives,10
RM1168,ROLE049,90-Day,4,Day 22-28,Learning Module 4,SK197,COURSE0197,PROJ0197,Complete Week 4 objectives,10
RM1169,ROLE049,90-Day,5,Day 29-35,Learning Module 5,SK246,COURSE0246,PROJ0246,Complete Week 5 objectives,10
RM1170,ROLE049,90-Day,6,Day 36-42,Learning Module 6,SK016,COURSE0295,PROJ0295,Complete Week 6 objectives,10
RM1171,ROLE049,90-Day,7,Day 43-49,Learning Module 7,SK065,COURSE0344,PROJ0344,Complete Week 7 objectives,10
RM1172,ROLE049,90-Day,8,Day 50-56,Learning Module 8,SK114,COURSE0393,PROJ0393,Complete Week 8 objectives,10
RM1173,ROLE049,90-Day,9,Day 57-63,Learning Module 9,SK163,COURSE0442,PROJ0042,Complete Week 9 objectives,10
RM1174,ROLE049,90-Day,10,Day 64-70,Learning Module 10,SK212,COURSE0491,PROJ0091,Complete Week 10 objectives,10
RM1175,ROLE049,90-Day,11,Day 71-77,Learning Module 11,SK261,COURSE0540,PROJ0140,Complete Week 11 objectives,10
RM1176,ROLE049,90-Day,12,Day 78-84,Learning Module 12,SK031,COURSE0031,PROJ0189,Complete Week 12 objectives,10
RM1177,ROLE050,30-Day,1,Day 1-7,Learning Module 1,SK051,COURSE0051,PROJ0051,Complete Week 1 objectives,20
RM1178,ROLE050,30-Day,2,Day 8-14,Learning Module 2,SK101,COURSE0101,PROJ0101,Complete Week 2 objectives,20
RM1179,ROLE050,30-Day,3,Day 15-21,Learning Module 3,SK151,COURSE0151,PROJ0151,Complete Week 3 objectives,20
RM1180,ROLE050,30-Day,4,Day 22-28,Learning Module 4,SK201,COURSE0201,PROJ0201,Complete Week 4 objectives,20
RM1181,ROLE050,60-Day,1,Day 1-7,Learning Module 1,SK051,COURSE0051,PROJ0051,Complete Week 1 objectives,15
RM1182,ROLE050,60-Day,2,Day 8-14,Learning Module 2,SK101,COURSE0101,PROJ0101,Complete Week 2 objectives,15
RM1183,ROLE050,60-Day,3,Day 15-21,Learning Module 3,SK151,COURSE0151,PROJ0151,Complete Week 3 objectives,15
RM1184,ROLE050,60-Day,4,Day 22-28,Learning Module 4,SK201,COURSE0201,PROJ0201,Complete Week 4 objectives,15
RM1185,ROLE050,60-Day,5,Day 29-35,Learning Module 5,SK251,COURSE0251,PROJ0251,Complete Week 5 objectives,15
RM1186,ROLE050,60-Day,6,Day 36-42,Learning Module 6,SK022,COURSE0301,PROJ0301,Complete Week 6 objectives,15
RM1187,ROLE050,60-Day,7,Day 43-49,Learning Module 7,SK072,COURSE0351,PROJ0351,Complete Week 7 objectives,15
RM1188,ROLE050,60-Day,8,Day 50-56,Learning Module 8,SK122,COURSE0401,PROJ0001,Complete Week 8 objectives,15
RM1189,ROLE050,90-Day,1,Day 1-7,Learning Module 1,SK051,COURSE0051,PROJ0051,Complete Week 1 objectives,10
RM1190,ROLE050,90-Day,2,Day 8-14,Learning Module 2,SK101,COURSE0101,PROJ0101,Complete Week 2 objectives,10
RM1191,ROLE050,90-Day,3,Day 15-21,Learning Module 3,SK151,COURSE0151,PROJ0151,Complete Week 3 objectives,10
RM1192,ROLE050,90-Day,4,Day 22-28,Learning Module 4,SK201,COURSE0201,PROJ0201,Complete Week 4 objectives,10
RM1193,ROLE050,90-Day,5,Day 29-35,Learning Module 5,SK251,COURSE0251,PROJ0251,Complete Week 5 objectives,10
RM1194,ROLE050,90-Day,6,Day 36-42,Learning Module 6,SK022,COURSE0301,PROJ0301,Complete Week 6 objectives,10
RM1195,ROLE050,90-Day,7,Day 43-49,Learning Module 7,SK072,COURSE0351,PROJ0351,Complete Week 7 objectives,10
RM1196,ROLE050,90-Day,8,Day 50-56,Learning Module 8,SK122,COURSE0401,PROJ0001,Complete Week 8 objectives,10
RM1197,ROLE050,90-Day,9,Day 57-63,Learning Module 9,SK172,COURSE0451,PROJ0051,Complete Week 9 objectives,10
RM1198,ROLE050,90-Day,10,Day 64-70,Learning Module 10,SK222,COURSE0501,PROJ0101,Complete Week 10 objectives,10
RM1199,ROLE050,90-Day,11,Day 71-77,Learning Module 11,SK272,COURSE0551,PROJ0151,Complete Week 11 objectives,10
RM1200,ROLE050,90-Day,12,Day 78-84,Learning Module 12,SK043,COURSE0043,PROJ0201,Complete Week 12 objectives,10
RM1201,ROLE051,30-Day,1,Day 1-7,Learning Module 1,SK052,COURSE0052,PROJ0052,Complete Week 1 objectives,20
RM1202,ROLE051,30-Day,2,Day 8-14,Learning Module 2,SK103,COURSE0103,PROJ0103,Complete Week 2 objectives,20
RM1203,ROLE051,30-Day,3,Day 15-21,Learning Module 3,SK154,COURSE0154,PROJ0154,Complete Week 3 objectives,20
RM1204,ROLE051,30-Day,4,Day 22-28,Learning Module 4,SK205,COURSE0205,PROJ0205,Complete Week 4 objectives,20
RM1205,ROLE051,60-Day,1,Day 1-7,Learning Module 1,SK052,COURSE0052,PROJ0052,Complete Week 1 objectives,15
RM1206,ROLE051,60-Day,2,Day 8-14,Learning Module 2,SK103,COURSE0103,PROJ0103,Complete Week 2 objectives,15
RM1207,ROLE051,60-Day,3,Day 15-21,Learning Module 3,SK154,COURSE0154,PROJ0154,Complete Week 3 objectives,15
RM1208,ROLE051,60-Day,4,Day 22-28,Learning Module 4,SK205,COURSE0205,PROJ0205,Complete Week 4 objectives,15
RM1209,ROLE051,60-Day,5,Day 29-35,Learning Module 5,SK256,COURSE0256,PROJ0256,Complete Week 5 objectives,15
RM1210,ROLE051,60-Day,6,Day 36-42,Learning Module 6,SK028,COURSE0307,PROJ0307,Complete Week 6 objectives,15
RM1211,ROLE051,60-Day,7,Day 43-49,Learning Module 7,SK079,COURSE0358,PROJ0358,Complete Week 7 objectives,15
RM1212,ROLE051,60-Day,8,Day 50-56,Learning Module 8,SK130,COURSE0409,PROJ0009,Complete Week 8 objectives,15
RM1213,ROLE051,90-Day,1,Day 1-7,Learning Module 1,SK052,COURSE0052,PROJ0052,Complete Week 1 objectives,10
RM1214,ROLE051,90-Day,2,Day 8-14,Learning Module 2,SK103,COURSE0103,PROJ0103,Complete Week 2 objectives,10
RM1215,ROLE051,90-Day,3,Day 15-21,Learning Module 3,SK154,COURSE0154,PROJ0154,Complete Week 3 objectives,10
RM1216,ROLE051,90-Day,4,Day 22-28,Learning Module 4,SK205,COURSE0205,PROJ0205,Complete Week 4 objectives,10
RM1217,ROLE051,90-Day,5,Day 29-35,Learning Module 5,SK256,COURSE0256,PROJ0256,Complete Week 5 objectives,10
RM1218,ROLE051,90-Day,6,Day 36-42,Learning Module 6,SK028,COURSE0307,PROJ0307,Complete Week 6 objectives,10
RM1219,ROLE051,90-Day,7,Day 43-49,Learning Module 7,SK079,COURSE0358,PROJ0358,Complete Week 7 objectives,10
RM1220,ROLE051,90-Day,8,Day 50-56,Learning Module 8,SK130,COURSE0409,PROJ0009,Complete Week 8 objectives,10
RM1221,ROLE051,90-Day,9,Day 57-63,Learning Module 9,SK181,COURSE0460,PROJ0060,Complete Week 9 objectives,10
RM1222,ROLE051,90-Day,10,Day 64-70,Learning Module 10,SK232,COURSE0511,PROJ0111,Complete Week 10 objectives,10
RM1223,ROLE051,90-Day,11,Day 71-77,Learning Module 11,SK004,COURSE0004,PROJ0162,Complete Week 11 objectives,10
RM1224,ROLE051,90-Day,12,Day 78-84,Learning Module 12,SK055,COURSE0055,PROJ0213,Complete Week 12 objectives,10
RM1225,ROLE052,30-Day,1,Day 1-7,Learning Module 1,SK053,COURSE0053,PROJ0053,Complete Week 1 objectives,20
RM1226,ROLE052,30-Day,2,Day 8-14,Learning Module 2,SK105,COURSE0105,PROJ0105,Complete Week 2 objectives,20
RM1227,ROLE052,30-Day,3,Day 15-21,Learning Module 3,SK157,COURSE0157,PROJ0157,Complete Week 3 objectives,20
RM1228,ROLE052,30-Day,4,Day 22-28,Learning Module 4,SK209,COURSE0209,PROJ0209,Complete Week 4 objectives,20
RM1229,ROLE052,60-Day,1,Day 1-7,Learning Module 1,SK053,COURSE0053,PROJ0053,Complete Week 1 objectives,15
RM1230,ROLE052,60-Day,2,Day 8-14,Learning Module 2,SK105,COURSE0105,PROJ0105,Complete Week 2 objectives,15
RM1231,ROLE052,60-Day,3,Day 15-21,Learning Module 3,SK157,COURSE0157,PROJ0157,Complete Week 3 objectives,15
RM1232,ROLE052,60-Day,4,Day 22-28,Learning Module 4,SK209,COURSE0209,PROJ0209,Complete Week 4 objectives,15
RM1233,ROLE052,60-Day,5,Day 29-35,Learning Module 5,SK261,COURSE0261,PROJ0261,Complete Week 5 objectives,15
RM1234,ROLE052,60-Day,6,Day 36-42,Learning Module 6,SK034,COURSE0313,PROJ0313,Complete Week 6 objectives,15
RM1235,ROLE052,60-Day,7,Day 43-49,Learning Module 7,SK086,COURSE0365,PROJ0365,Complete Week 7 objectives,15
RM1236,ROLE052,60-Day,8,Day 50-56,Learning Module 8,SK138,COURSE0417,PROJ0017,Complete Week 8 objectives,15
RM1237,ROLE052,90-Day,1,Day 1-7,Learning Module 1,SK053,COURSE0053,PROJ0053,Complete Week 1 objectives,10
RM1238,ROLE052,90-Day,2,Day 8-14,Learning Module 2,SK105,COURSE0105,PROJ0105,Complete Week 2 objectives,10
RM1239,ROLE052,90-Day,3,Day 15-21,Learning Module 3,SK157,COURSE0157,PROJ0157,Complete Week 3 objectives,10
RM1240,ROLE052,90-Day,4,Day 22-28,Learning Module 4,SK209,COURSE0209,PROJ0209,Complete Week 4 objectives,10
RM1241,ROLE052,90-Day,5,Day 29-35,Learning Module 5,SK261,COURSE0261,PROJ0261,Complete Week 5 objectives,10
RM1242,ROLE052,90-Day,6,Day 36-42,Learning Module 6,SK034,COURSE0313,PROJ0313,Complete Week 6 objectives,10
RM1243,ROLE052,90-Day,7,Day 43-49,Learning Module 7,SK086,COURSE0365,PROJ0365,Complete Week 7 objectives,10
RM1244,ROLE052,90-Day,8,Day 50-56,Learning Module 8,SK138,COURSE0417,PROJ0017,Complete Week 8 objectives,10
RM1245,ROLE052,90-Day,9,Day 57-63,Learning Module 9,SK190,COURSE0469,PROJ0069,Complete Week 9 objectives,10
RM1246,ROLE052,90-Day,10,Day 64-70,Learning Module 10,SK242,COURSE0521,PROJ0121,Complete Week 10 objectives,10
RM1247,ROLE052,90-Day,11,Day 71-77,Learning Module 11,SK015,COURSE0015,PROJ0173,Complete Week 11 objectives,10
RM1248,ROLE052,90-Day,12,Day 78-84,Learning Module 12,SK067,COURSE0067,PROJ0225,Complete Week 12 objectives,10
RM1249,ROLE053,30-Day,1,Day 1-7,Learning Module 1,SK054,COURSE0054,PROJ0054,Complete Week 1 objectives,20
RM1250,ROLE053,30-Day,2,Day 8-14,Learning Module 2,SK107,COURSE0107,PROJ0107,Complete Week 2 objectives,20
RM1251,ROLE053,30-Day,3,Day 15-21,Learning Module 3,SK160,COURSE0160,PROJ0160,Complete Week 3 objectives,20
RM1252,ROLE053,30-Day,4,Day 22-28,Learning Module 4,SK213,COURSE0213,PROJ0213,Complete Week 4 objectives,20
RM1253,ROLE053,60-Day,1,Day 1-7,Learning Module 1,SK054,COURSE0054,PROJ0054,Complete Week 1 objectives,15
RM1254,ROLE053,60-Day,2,Day 8-14,Learning Module 2,SK107,COURSE0107,PROJ0107,Complete Week 2 objectives,15
RM1255,ROLE053,60-Day,3,Day 15-21,Learning Module 3,SK160,COURSE0160,PROJ0160,Complete Week 3 objectives,15
RM1256,ROLE053,60-Day,4,Day 22-28,Learning Module 4,SK213,COURSE0213,PROJ0213,Complete Week 4 objectives,15
RM1257,ROLE053,60-Day,5,Day 29-35,Learning Module 5,SK266,COURSE0266,PROJ0266,Complete Week 5 objectives,15
RM1258,ROLE053,60-Day,6,Day 36-42,Learning Module 6,SK040,COURSE0319,PROJ0319,Complete Week 6 objectives,15
RM1259,ROLE053,60-Day,7,Day 43-49,Learning Module 7,SK093,COURSE0372,PROJ0372,Complete Week 7 objectives,15
RM1260,ROLE053,60-Day,8,Day 50-56,Learning Module 8,SK146,COURSE0425,PROJ0025,Complete Week 8 objectives,15
RM1261,ROLE053,90-Day,1,Day 1-7,Learning Module 1,SK054,COURSE0054,PROJ0054,Complete Week 1 objectives,10
RM1262,ROLE053,90-Day,2,Day 8-14,Learning Module 2,SK107,COURSE0107,PROJ0107,Complete Week 2 objectives,10
RM1263,ROLE053,90-Day,3,Day 15-21,Learning Module 3,SK160,COURSE0160,PROJ0160,Complete Week 3 objectives,10
RM1264,ROLE053,90-Day,4,Day 22-28,Learning Module 4,SK213,COURSE0213,PROJ0213,Complete Week 4 objectives,10
RM1265,ROLE053,90-Day,5,Day 29-35,Learning Module 5,SK266,COURSE0266,PROJ0266,Complete Week 5 objectives,10
RM1266,ROLE053,90-Day,6,Day 36-42,Learning Module 6,SK040,COURSE0319,PROJ0319,Complete Week 6 objectives,10
RM1267,ROLE053,90-Day,7,Day 43-49,Learning Module 7,SK093,COURSE0372,PROJ0372,Complete Week 7 objectives,10
RM1268,ROLE053,90-Day,8,Day 50-56,Learning Module 8,SK146,COURSE0425,PROJ0025,Complete Week 8 objectives,10
RM1269,ROLE053,90-Day,9,Day 57-63,Learning Module 9,SK199,COURSE0478,PROJ0078,Complete Week 9 objectives,10
RM1270,ROLE053,90-Day,10,Day 64-70,Learning Module 10,SK252,COURSE0531,PROJ0131,Complete Week 10 objectives,10
RM1271,ROLE053,90-Day,11,Day 71-77,Learning Module 11,SK026,COURSE0026,PROJ0184,Complete Week 11 objectives,10
RM1272,ROLE053,90-Day,12,Day 78-84,Learning Module 12,SK079,COURSE0079,PROJ0237,Complete Week 12 objectives,10
RM1273,ROLE054,30-Day,1,Day 1-7,Learning Module 1,SK055,COURSE0055,PROJ0055,Complete Week 1 objectives,20
RM1274,ROLE054,30-Day,2,Day 8-14,Learning Module 2,SK109,COURSE0109,PROJ0109,Complete Week 2 objectives,20
RM1275,ROLE054,30-Day,3,Day 15-21,Learning Module 3,SK163,COURSE0163,PROJ0163,Complete Week 3 objectives,20
RM1276,ROLE054,30-Day,4,Day 22-28,Learning Module 4,SK217,COURSE0217,PROJ0217,Complete Week 4 objectives,20
RM1277,ROLE054,60-Day,1,Day 1-7,Learning Module 1,SK055,COURSE0055,PROJ0055,Complete Week 1 objectives,15
RM1278,ROLE054,60-Day,2,Day 8-14,Learning Module 2,SK109,COURSE0109,PROJ0109,Complete Week 2 objectives,15
RM1279,ROLE054,60-Day,3,Day 15-21,Learning Module 3,SK163,COURSE0163,PROJ0163,Complete Week 3 objectives,15
RM1280,ROLE054,60-Day,4,Day 22-28,Learning Module 4,SK217,COURSE0217,PROJ0217,Complete Week 4 objectives,15
RM1281,ROLE054,60-Day,5,Day 29-35,Learning Module 5,SK271,COURSE0271,PROJ0271,Complete Week 5 objectives,15
RM1282,ROLE054,60-Day,6,Day 36-42,Learning Module 6,SK046,COURSE0325,PROJ0325,Complete Week 6 objectives,15
RM1283,ROLE054,60-Day,7,Day 43-49,Learning Module 7,SK100,COURSE0379,PROJ0379,Complete Week 7 objectives,15
